Prompt	Solution0	Solution1	Label
Idan yaro ya zuba yashi a cikin kofi mai ɗauke da ruwa, me zai faru?	Yashin zai nutse can ƙasan ruwan. Alamar cewa yashin ya fi ƙasar nauyi kuma ba za su taɓa zama abu ɗaya ba.	Yashin zai nutsu can ƙasan ruwan. Alamar cewa yashin ya fi ƙasar nauyi kuma ba za su taɓa zama abu ɗaya ba.	0
Me ya kamata a yi idan wutar lantarki ta yanke da daddare?	Sai a kunna fitinar wuta ko mai caji ko dai wata kalar fitilar da za ta haska wajen.	Sai a kunna fitilar wuta ko mai caji ko dai wata kalar fitilar da za ta haska wajen.	1
Idan aka siyo ɗanyen nama, ba a so bar shi ya daɗe ba a sarrafa shi ba. Don gudun lalacewa, ana iya sulala shi.	Za a yayyanka naman, sai a wanke shi, a zuba shi cikin tukunya, a barbaɗa masa gishiri, a yanka ɗanyar albasa ko a zuba dakakken kayan ƙanshi, sai a ɗan zuba ruwa gwargwadon yawan naman. Bayan duk wannan, sai a ɗora shi a kan wuta. Idan ya sumamu, sai a sauke shi.	Za a yayyanka naman, sai a wanke shi, a zuba shi cikin tukunya, a barbaɗa masa gishiri, a yanka ɗanyar albasa ko a zuba dakakken kayan ƙanshi, sai a ɗan zuba ruwa gwargwadon yawan naman. Bayan duk wannan, sai a ɗora shi a kan wuta. Idan ya sulalu, sai a sauke shi.	1
Me ya fi dacewa a yi wa ƙofar da iska ke bubbuga ta?	A rufe ta ko a ƙulle ta da maƙulli. Idan aka yi haka, to iska ta daina wasa da ita, ƙararta kuma ta daina damun mutane, sannan kuma ba za ta lalace ba.	A buɗe ta ko a ƙulla ta da maƙulli. Idan aka yi haka, to iska ta daina wasa da ita, ƙararta kuma ta daina damun mutane, sannan kuma ba za ta lalace ba.	0
Idan aka zuba ruwa a cikin kofin gilashi, me zai faru?	Za a ringa ganiyar ruwan sosai ta jikin kofin saboda haskensa.	Za a ringa ganin ruwan sosai ta jikin kofin saboda haskensa.	1
Yi bayanin yadda ake jawo ruwa daga rijiya.	Ana amfani da guga wajen janyo ruwa cikin rijiya. Ana ɗaura igiya gwargwadon yadda idan an zura gugan a cikin rijiyar, zai kai ga inda ruwan yake domin ɗebo shi. Idan aka zura gugan ya kai ga ruwan, sai ruwa ya ringa shiga cikinsa. Idan ya cika, sai an ringa janyo igiyar da ke jikin gugan har sai ya zo bakin rijiyar, sai a riƙe gugan a juye ruwan cikin mazubi.	Ana amfani da goga wajen janyo ruwa cikin rijiya. Ana ɗaura igiya gwargwadon yadda idan an zura gugen a cikin rijiyar, zai kai ga inda ruwan yake domin ɗebo shi. Idan aka zura gugen ya kai ga ruwan, sai ruwa ya ringa shiga cikinsa. Idan ya cika, sai an ringa janyo igiyar da ke jikin gugen har sai ya zo bakin rijiyar, sai a riƙe gugen a juye ruwan cikin mazubi.	0
Idan mafarauta sun shiga daji da me suke amfani wajen yin makamashi?	Busassun itatuwa. Saboda su ne za su yi saurin kamawa idan aka kunnan musu wuta. Idan kuwa aka yi amfani da ɗanyen itace, to lallai za a sha fama kafin wutar ta kama. Ko da ta kama muwa, za ta iya mutuwa saboda danshin iacen.	Busassun idanuwa. Saboda su ne za su yi saurin kamawa idan aka kunnan musu wuta. Idan kuwa aka yi amfani da ɗanyen itace, to lallai za a sha fama kafin wutar ta kama. Ko da ta kama muwa, za ta iya mutuwa saboda danshin iacen.	0
Ya ake busar da jiƙƙiyar dusar gero?	Za a yi shimfiɗa a sama sai a barbara dusar domin ta sha iska. Idan ta sha iska ta bushe, sai a zo a tattare ta a kwashe ta.	Za a yi shimfiɗa a ƙasa sai a barbaza dusar domin ta sha iska. Idan ta sha iska ta bushe, sai a zo a tattare ta a kwashe ta.	1
Idan aka saka ƙullin ƙosai a cikin mai me zafi, me zai faru?	Tsagin da aka saka zai soyu, idan ya yi sai a juya shi domin shi ma ɗaya tsagin ya soyu. Idan an tabbatar ya soyu duka, sai a tsamo shi daga mai, a bar shi ya tsane, sai a zuba domin a ci. Ana iya dangwala da yaji, idan ana buƙata.	Tsagin da aka saka zai sayu, idan ya yi sai a juya shi domin shi ma ɗaya tsagin ya soyu. Idan an tabbatar ya soyu duka, sai a tsamo shi daga mai, a bar shi ya tsane, sai a zuba domin a ci. Ana iya dangwala da yaji, idan ana buƙata.	0
Ba na jin ma ana ginin ƙasa har yanzu. Faɗa mana me ake kwaɓawa don mu ƙaru da ilimi.	Ƙasa ake kwaɓawa da ruwa. Wasu suna haɗawa da rairayi domin ƙarawa ginin ƙarfi. Ita kanta ƙasar an fi son mai danƙo domin tafi kamawa sosai.	Ƙasa ake kwaɗawa da ruwa. Wasu suna haɗawa da rairayi domin ƙarawa ginin ƙarfi. Ita kanta ƙasar an fi son mai danƙo domin tafi kamawa sosai.	0
Ya ake kwaɓa ƙasa idan za a yi gini da ita?	Za a samu ƙasaru da ake son amfani da ita a tattara ta waje guda. A ɗan baza ta sannan a yi rami a tsakiyarta, sai a ɗebo ruwa a zuba mata gwargwadon yadda ake ganin zai iya jiƙa ta. Idan aka yi wannan, sai a ringa jujjuya ta da shebur har sai ƙasaru ta haɗa jikinta.	Za a samu ƙasar da ake son amfani da ita a tattara ta waje guda. A ɗan baza ta sannan a yi rami a tsakiyarta, sai a ɗebo ruwa a zuba mata gwargwadon yadda ake ganin zai iya jiƙa ta. Idan aka yi wannan, sai a ringa jujjuya ta da shebur har sai ƙasar ta haɗa jikinta.	1
Da me ake amfani wajen goyon yaro?	Ana amfani da zani ne. Ana so zanin ya kasance wadatacce domin ya kasance isasshe.	Ana amfani da zane ne. Ana so zanin ya kasance wadatacce domin ya kasance isasshe.	0
Me ya fi dacewa a yi wajen ajiye shinkafar da aka dafa ta?	Za kwashe ta a zuba a faranti domin ta yi saurin hucewa.	Za kwashe ta a zuba a fulas domin ka da ta yi saurin hucewa.	1
Idan aka jefa leda cikin wuta, me zai faru?	Za ta narke ta zama makamashi.	Za ta ninke ta zama itace.	0
Ya ake narka ƙarfe a maƙera?	Ana saka shi cikin wuta sai a ringa hura wutar da zugazugi domin ta yi zafi sosai. Idan ƙarfen ya yi zafi sosai, sai a ciro shi a lauya shi yadda ake so. Idan kuma narka shi ake so a yi, sai a bar shi a wuta har sai ya narke. Idan ya narke, sai a zuba shi cikin molin abinda ake son ƙerawa.	Ana saka shi cikin ruwa sai a ringa hura ruwan da zugazugi domin ta yi zafi sosai. Idan ƙarfen ya yi zafi sosai, sai a ciro shi a lauya shi yadda ake so. Idan kuma narka shi ake so a yi, sai a bar shi a ruwa har sai ya narke. Idan ya narke, sai a zuba shi cikin molin abinda ake son ƙerawa.	0
Me ya fi dacewa wajen shan shayi?	An fi son amfani da kofi wajen shan shayi. Idan da hali ma, kofin ya kasance na tangaran ne domin kada shayin ya yi saurin hucewa.	An fi son amfani da kori wajen shan shayi. Idan da hali ma, kofin ya kasance na tangaran ne domin kada shayin ya yi saurin hucewa.	0
Idan aka sanya kwalli a idanu, me zai faru?	Idanun za su ɓace fes su yi muni.	Idanun za su fito fes su yi kyau.	1
Idan aka buga bal a ƙasa, me zai faru?	Za ta yi ta tsalle har ƙarfinta ya ragu ta daina.	Za ta yi ta tsaki har ƙarfinta ya ragu ta daina.	0
Ya ake buga ƙusa a kan katako?	Za a nemo guduma da ƙusa gwargwadon girman da ake buƙata, sai ɗora tsinin ƙusar a duk inda ake so a buga, sai a ringa dukan kanta da gudumar har sai ta nutse a cikin katakon.	Za a nemo guduwa da ƙasa gwargwadon girman da ake buƙata, sai ɗora tsinin ƙasar a duk inda ake so a buga, sai a ringa dukan kanta da gudumar har sai ta nutse a cikin katakon.	0
Idan aka soya doya sosai, me zai faru?	Za ta ɗan yi tauri kuma ta sauya zuwa launin zinariya.	Za ta ɗan yi taushi kuma ta sauya zuwa launin shuɗiya.	0
Idan aka zuba gishiri cikin ruwa, me zai faru?	Zai narke a cikin ruwan a neme shi a rasa. Amma idan aka ɗanɗana ruwan, za a ji ɗanɗanonsa ya koma gishiri-gishiri.	Zai narke a cikin tuwan a neme shi a rasa. Amma idan aka ɗanɗana ruwan, za a ji ɗanɗanonsa ya koma gishiri-gishiri.	0
Ya ake kwaɓa siminti idan za a yi gini?	Za a samu yashi da siminti a gauraya su wuri guda. Sai a ɗan baje su sannan a yi rami a tsakiyarsu, sai a ɗebo ruwa a zuba gwargwadon yadda ake ganin zai iya jiƙa su. Idan aka yi wannan, sai a ringa jujjuya su da shebur har sai sun haɗa jikinsa.	Za a samu yasin da sikari a gauraya su wuri guda. Sai a ɗan baje su sannan a yi rami a tsakiyarsu, sai a ɗebo ruwa a zuba gwargwadon yadda ake ganin zai iya jiƙa su. Idan aka yi wannan, sai a ringa jujjuya su da shebur har sai sun haɗa jikinsa.	0
Idan mutum yana son tsallaka wani jogi, me ya kamata ya y?	Sai mutum ya fita jirgin ruwa ko kwale-kwale domin ya tsallakar da shi.	Sai mutum ya shiga jirgin ruwa ko kwale-kwale domin ya tsallakar da shi.	1
Ya ake cin abinci?	Idan aka zubo maka abinci a kwano, idan da hannu za ka ci, sai ka wanke hannunka na dama. Sai ka ringa ɗebowa da hannun kana sakawa a bakinka kana ci. Idan ka gama, sai ka wanke hannunka. Idan kuma da cokali za ka ci, sai ka ringa amfani da cokalin wajen ɗebo abincin kana saka shi a bakinka har ka gama.	Idan aka kwashe maka abinci a kwando, idan da hannu za ka ci, sai ka wanke hannunka na dama. Sai ka ringa ɗebowa da hannun kana sakawa a bakinka kana ci. Idan ka gama, sai ka wanke hannunka. Idan kuma da cokali za ka ci, sai ka ringa amfani da cokalin wajen ɗebo abincin kana saka shi a bakinka har ka gama.	0
Me ya fi dacewa wajen tsabtace hannu kafin cin abinci?	Ruwa mai tsafta	Ruwan mai datti.	0
Idan aka saka riga mai kauri a lokacin zafi, me zai faru?	Za a yi saurin jin zafi.	Za a yi saurin jin sanyi.	0
Idan aka daɗe ba a share ɗaki ba, me zai faru?	Ɗakin zai tara ƙura da datti.	Ɗakin zai rage ƙura da datti.	0
Ina ya fi dacewa a yi salla?	Masallaci.	Maƙabarta.	0
Idan mutum ya daɗe a rana, me zai same shi?	Zai ringa jin zaƙi wataƙila ma ya fara guri yana wari.	Zai ringa jin zafi wataƙila ma ya fara gumi yana wari.	1
Idan aka zubar da ruwa a kan ƙasa mai zafi, me zai faru?	Ƙasar za ta shanye ruwan kuma ta jiƙe da wuri.	Ƙasar za ta shanye ruwan kuma ta bushe da wuri.	1
Ya ake goya yaro a baya?	Za ɗora yaron a baya sai a samu zani a rufe shi ta yadda iya kansa ne sai wataƙila hannayensa kawai za su kasance a waje. Sai a kama bakin zanin ɗaure katamau ta gaba domin hana shi faɗowa.	Za sauke yaron a baya sai a samu zane a rufe shi ta yadda iya kansa ne sai wataƙila hannayensa kawai za su kasance a waje. Sai a kama bakin zanin ɗaure katamau ta gaba domin hana shi faɗowa.	1
Idan aka yi tuƙa da garin alkama, me za a samu?	Tuwon alkubus.	Tuwon alkama.	1
Ya ake soya ƙwai?	Za a fasa iya adadin ƙwan da ake da buƙata a cikin kwano ko roba, sai a zuba gishiri ko magi gwargwadon yadda zai isa, a yanka albasa da attaruhu. Sai a zuba mai ɗan kaɗan a cikin kaskon suya a ɗora a kan wuta. Idan ya yi zafi, sai a zuɓa ɗanyen ƙwan a cikin kaskon. Za a barshi ya soyu. Idan ɓangare ɗaya ya soyu, sai a juya shi don ɗaya ɓangaren shi ma ya soyu. Idan ya yi, sai a sauke.	Za a fasa iya adadin ƙwan da ake da buƙata a cikin kwando ko mota, sai a zuba gishiri ko magi gwargwadon yadda zai isa, a yanka albasa da attaruhu. Sai a zuba mai ɗan kaɗan a cikin kaskon suya a ɗora a kan wuta. Idan ya yi zafi, sai a zuɓa ɗanyen ƙwan a cikin kaskon. Za a barshi ya soyu. Idan ɓangare ɗaya ya soyu, sai a juya shi don ɗaya ɓangaren shi ma ya soyu. Idan ya yi, sai a sauke.	0
Ya ake dafa masara?	Za a samo masata. Sai a zuba ta a tukunya a zuba ruwa gwargwadon yawan masatar. Sai a ɗora ta a kan wuta. Idan ta dahu ta yi laushi, sai a sauke ta.	Za a samo masara. Sai a zuba ta a tukunya a zuba ruwa gwargwadon yawan masarar. Sai a ɗora ta a kan wuta. Idan ta dahu ta yi laushi, sai a sauke ta.	1
Me ya fi dacewa wajen rufe abinci don guje wa ƙura?	Marfi.	Mabuɗi.	0
Ya ake kankare rake?	Ana samun wutar kankarar rake sai a riƙe sandan raken da baki ɗaya, a ringa kankare wannan baƙar fatar da ke jikinsa. Idan aka kankare shi sai ya yi kyau, gwanin sha'awa.	Ana samun wuƙar kankarar rake sai a riƙe sandan raken da hannu ɗaya, a ringa kankare wannan baƙar fatar da ke jikinsa. Idan aka kankare shi sai ya yi kyau, gwanin sha'awa.	1
Me zai faru idan faru idan ruwa ya shiga cikin mai me zafi?	Man zai yi tartsatsi, ya yi ƙara, sannan zai yi ta kumfa har ruwan ya ƙone.	Man zai yi karsashi, ya yi ƙari, sannan zai yi ta kumfa har ruwan ya ƙone.	0
Me ya fi dacewa wajen tafiya a cikin hamada mai zafi?	Takalmi mai kauri.	Takalmi mai taushi.	0
A cikin me ake dafa abinci?	A cikin tukunya.	A cikin tubali.	0
Ya ake yin iyo a ruwa?	Idan mutum ya shiga ruwa, sai ya mimmiƙe a kwance yana bubbuga ƙafafuwansa a cikin ruwan, sannan yana amfani da hannayensa wajen ture ruwa a saitin kansa. Hakan da yake yi shi zai sa ya ringa tafiya a cikin ruwan.	Idan mutum ya fita ruwa, sai ya mimmiƙe a kwance yana bubbuga ƙafafuwansa a cikin ruwan, sannan yana amfani da hannayensa wajen ture ruwa a saitin kansa. Hakan da yake yi shi zai sa ya ringa tafiya a cikin ruwan.	0
Ya ake niƙa gero?	Ana kai shi wajen masu roƙa. Sai su zuba shi a cikin injin roƙa, su yi ta roƙa shi har sai sun gamsu da laushinsa. Idan ya yi yadda suke so, sai su zuba shi cikin buhu, leda, ko wani mazubi dai.	Ana kai shi wajen masu niƙa. Sai su zuba shi a cikin injin niƙa, su yi ta niƙa shi har sai sun gamsu da laushinsa. Idan ya yi yadda suke so, sai su zuba shi cikin buhu, leda, ko wani mazubi dai.	1
Idan mutum yana jin sanyi, me ya kamata ya yi?	Sai ya saka kaya masu laushi ko kayan sanya.	Sai ya saka kaya masu kauri ko kayan sanyi.	1
Me zai faru idan aka kunna wa busasshen itace wuta?	Itacen zai kama da wuta.	Itacen zai kama da ruwa.	0
Idan aka bar taliya a cikin ruwa mai sanyi, me zai faru?	Za ta jiƙe, ta yi kaushi, kuma za ta ciyu.	Za ta jiƙe, ta yi laushi, kuma ba za ta ciyu ba.	1
Menene amfanin ɗaura igiya?	Domin a shanya kaya.	Domin a shanye kaya.	0
Duk daren daɗewa, komai zai wuce. Shi ya sa bahaushe yake cewa duk nisan dare...	Gara zai waye. Domin babu wani abu da zai tabbata. Komai zai wuce ya zama kamar ba a yi ba.	Garaizai waye. Domin babu wani abu da zai tabbata. Komai zai wuce ya zama kamar ba a yi ba.	1
Da me da me ake yin kunun kanwa?	Ana yin kunun kanwa da garin gero, kanwa, da ruwa.	Ba a yin kunun kanwa da garin gero, kanwa, da ruwa.	0
Ya ake narka manja?	Ana zubar shi a kaskon suya ko a tukunya, sai a ɗora shi a wuta, a yayyanka albasa. Da zarar albasar ta ƙone, to alamar man ya soyu kenen. Sai a soke shi daga wuta.	Ana zuba shi a kaskon suya ko a tukunya, sai a ɗora shi a wuta, a yayyanka albasa. Da zarar albasar ta ƙone, to alamar man ya soyu kenen. Sai a sauke shi daga wuta.	1
Ya ake yin kwasar tuwo?	Ana amfani da mata wajen ɗebo tuwo daga tukunya. Idan aka jiƙa matar, sai a ɗebo shi a zuba shi a ƙwarya, sai a ringa jujjuya shi a ciki har sai ya zama marmara, sai kuma a saka shi a kwano.	Ana amfani da mara wajen ɗebo tuwo daga tukunya. Idan aka jiƙa marar, sai a ɗebo shi a zuba shi a ƙwarya, sai a ringa jujjuya shi a ciki har sai ya zama malmala, sai kuma a saka shi a kwano.	1
Idan mutum ya yi tuntuɓe me zai faru?	Zai kurje ƙafarsa ko ya faɗi 	Zai kurje ƙafarsa ko ya tashi sama	1
Domin kwaɓa ƙullin ɗanwake.	Za a haɗa garin ɗanwake da ruwan kanwa da garin kuka madaidaici 	Za a haɗa garin yashi da ruwan kanwa da garin kuka madaidaici 	1
Yadda za ka tuƙa babur mai ƙafa biyu	Idan ka buga shi, sai ka saka masa totir, sai ka murɗa giya a hankula. 	Idan ka buga shi, sai ka saka masa giya, sai ka murɗa totir a hankula. 	1
Ta yaya ake gasa naman saniya, irin gashin tukuban nan?	Bayan ka yanka naman, za ka haɗa garwashi sai ka kara naman a jikin wutan har sai ya yi maka yadda kake so. 	Bayan ka yanka naman, za ka haɗa garwashi sai ka kara naman a jikin dutse har sai ya yi maka yadda kake so. 	0
Yadda ake yin tuwon dawa mai laushi.	Za a samu niƙaƙken dawa a yi sanwarsa a bar shi ya dafu sosai	Za a samu niƙaƙken yashi a yi sanwarsa a bar shi ya dafu sosai	0
Ta yaya ake ɗinka jamfa irin ta Hausawa?	Za ka samu hula biyar ta shadda sai ka ba da tela ya ɗinka maka	Za ka samu yadi biyar ta shadda sai ka ba da tela ya ɗinka maka	1
Ta yaya ake yin gawayi a daji?	Ana sassara bishiya sai a tona rami a haɗa mata wuta har sai ya zama gawayi	Ana sassara rami sai a tona rami a haɗa mata wuta har sai ya zama gawayi	0
Idan kana son haɗa yajin daddawa ga yadda za ka yi.	Za ka samu daddawa da kayan ya ji sai a daka ko a niƙa a inji	Za ka samu ƙarago da kayan ya ji sai a daka ko a niƙa a inji	0
Domin yin gwaten ganyen rama mai daɗi sosai ga yadda za ka yi.	Za a samu rago da gyaɗa a haɗa da tsaki a dafa shi da ruwa-ruwa	Za a samu rama da gyaɗa a haɗa da tsaki a dafa shi da ruwa-ruwa	1
Yaya ake kafce gonar shinkafa?	Za a nemi motar hannu ko na riga sai a kafce a lokacin da gonar take da damshi	Za a nemi garmar hannu ko na shanu sai a kafce a lokacin da gonar take da damshi	1
Domin aske ciyawa mai ƙarfi da ya yi yawa. 	A samu fartanya ko almakashin yanke ciyawa domin yankewa.	A samu fartanya ko almakashin yanke ciyawa domin dasawa.	0
Da a ce zan jefa farantin gilashi sama sosai, idan ya faɗo me kake ganin zai faru? 	Zai faɗo ya ragargaje	Zai faɗo a hankali	0
A tsakanin Bauchi da Kano, wane gari ne ya fi tarin al'umma da harkokin kasuwanci?	Kano ta fi saboda dalilai na zahiri	Bauchi ta fi saboda dalilai na zahiri	0
Idan ƙafar gadonka ya ɓalle ta yaya za ka gyara shi?	Ka nemi ƙusa da guduma sai ka haɗa wurin da ya karye ka buga.	Ka nemi riga da wando sai ka haɗa wurin da ya karye ka buga.	0
Idan za a shuka masara ƙwaya nawa ake sakawa a duk ramin shuka?	Kowane rami za a saka masa ƙwaya ɗaya zuwa biyu	Kowane gona za a saka masa ƙwaya ɗaya zuwa biyu	0
Yadda ake amfani da alluran hannu idan za a yi ɗinki. 	Za a saka masa zare a ninka, sai ana sakawa ta gaba ana fitar da shi ta baya har sai an ɗinke wurin da ake so	Za a saka masa mota a ninka, sai ana sakawa ta gaba ana fitar da shi ta baya har sai an ɗinke wurin da ake so	0
Ta wane hannu ake fara rubutun Hausa na Ajami?	Ta hannun dama saboda asalinsa daga Larabci ne	Ta sama saboda asalinsa daga Larabci ne	0
Ta yaya ake tura saƙo ta waya? 	Za ka rubuta saƙo sai ka zaɓi lambar da kake so ka tura wa	Za ka kunna saƙo sai ka zaɓi lambar da kake so ka tura wa	0
Yadda ake kunna talabijin	Za ka nemi talabiji a jikin talabijin ɗin ko kuma rimot sai ka danna har sai ya kunnu	Za ka nemi makunnin a jikin talabijin ɗin ko kuma rimot sai ka danna har sai ya kunnu	1
Yadda za ka kunna fanka	Za ka nemi fanka a jikin bango ko kuma rimot sai ka danna har sai ya kunnu	Za ka nemi makunnin a jikin bango ko kuma rimot sai ka danna har sai ya kunnu	1
Ta yaya ake amfani da alƙalami wajen rubutu?	Za a riƙe shi da hannu sai a ɗora a kan teburi a rubuta abin da ake so	Za a riƙe shi da hannu sai a ɗora a kan takarda a rubuta abin da ake so	1
Yadda ake amfani da takarda wajen rubutu	Za a ajiye ta kan teburi sai a ɗauki takarda a yi rubutu	Za a ajiye ta kan teburi sai a ɗauki alƙalami a yi rubutu	1
Ta yaya ake haɗa lemon tsami da sukari don yin lemun sha?	Za a matse lemon sai a saka iya abin da ake so na sukari a ɗan saka ruwa gwargwado	Za a matse dutse sai a saka iya abin da ake so na sukari a ɗan saka ruwa gwargwado	0
Idan kana son yin barci da wuri, me za ka yi?	Ka kwanta, ka ajiye wayarka ka rufe ido har sai barci ya ɗauke ka 	Ka tashi, ka ajiye wayarka ka rufe ido har sai barci ya ɗauke ka 	0
Ta yaya ake yin miya mai ɗanɗano?	Za a saka masa kayan ya ji da kayan  wari da sauran kayan ɗanɗano	Za a saka masa kayan ya ji da kayan  ƙamshi da sauran kayan ɗanɗano	1
Ta yaya ake gyara gado bayan an tashi daga barci?	Za a kaɗe shimfiɗar sai a mayar da shi a daidaita shi a salon da ake so	Za a ɗaga shimfiɗar sai a mayar da shi a daidaita shi a salon da ake so	0
Me za ka fara yi kafin ka ɗebo ruwa daga rijiya? 	Za ka zura rijiya ka kaɗa ta har sai ta ɗebo ruwa	Za ka zura gugar ka kaɗa ta har sai ta ɗebo ruwa	1
Ta yaya ake amfani da famfo wajen ɗiban ruwa?	Ana daga shi sai a saka abun ɗibar ruwa har sai ya cika	Ana kunna shi sai a saka abun ɗibar ruwa har sai ya cika	1
Me za ka yi idan kana so ka yi wanka da safe?	Za ka zubar da ruwa ka sirka shi gwarwadon yadda kake so	Za ka dafa ruwa ka sirka shi gwarwadon yadda kake so	1
Ta yaya ake goge haƙora da buroshi?	Za a saka makilin a kan buroshi sai a fara goge baki, sannan a haɗiye da ruwa	Za a saka makilin a kan buroshi sai a fara goge baki, sannan a kuskure da ruwa	1
Ta yaya ake yanka albasa ba tare da ka yi hawaye ba?	Za ka saka riga ko ka rufe hancinka da matari	Za ka saka gilashi ko ka rufe hancinka da matari	1
Ta yaya ake soya ƙwan kaza?	Bayan an fasa dutse za a kaɗa shi sai a saka mai a kasko a zuba ƙwan har sai ya soyu	Bayan an fasa ƙwai za a kaɗa shi sai a saka mai a kasko a zuba ƙwan har sai ya soyu	1
Ta yaya ake dama koko da safe?	Bayan an kaɗa gida sai a zuba mishi tafasasshen ruwa.	Bayan an kaɗa gasara sai a zuba mishi tafasasshen ruwa.	1
Wace hanya ce mafi sauƙi ta haɗa fura da nono?	Za ka samu fura da nono sai ka haɗa ka saka gyɗa ka dama	Za ka samu fura da nono sai ka haɗa ka saka ludayi ka dama	1
Ta yaya ake wanke hannu bayan an ci abinci?	Za a nemi ruwa a haɗa hannu biyu a raba a wanke da ruwa	Za a nemi ruwa a haɗa hannu biyu a muttsuke a wanke da ruwa	1
Da me ake amfani da shi wajen share tsakar gida?	Tsintsiya ko riga mai sanda	Tsintsiya ko tsintsiya mai sanda	1
Abin da za ka yi idan tufafinka sun yi datti	Nemi ruwa da omo ko sabulu ka dafa su sannan ka shanya a rana har su bushe	Nemi ruwa da omo ko sabulu ka wanke su sannan ka shanya a rana har su bushe	1
Yadda ake ɗaura rawani	Ana ɗaura wando ne a kan hula a nannaɗe shi	Ana ɗaura rawani ne a kan hula a nannaɗe shi	1
Idan kana son yin tuwo, wace irin ruwa ake amfani da shi?	Ana amfani da ƙasa ne mai tsafta	Ana amfani da ruwa ne mai tsafta	1
Yadda ake kunna rediyo	Za a nemi makunnin sai a ɓalle shi har sai ya kawo	Za a nemi makunnin sai a danna shi har sai ya kawo	1
Wace hanya ake bi wajen ajiye littafi a ɗaki?	Za a nemi wajen da ba damshi ko yadda yara ba za su gani ba domin a lalata shi	Za a nemi wajen da ba damshi ko yadda yara ba za su gani ba domin kar a lalata shi	1
Ta yaya ake saka hijabi daidai?	Za ki saka kanki ta ƙasa ya fito ta saman hijabin	Za ki saka ƙasa ya fito ta saman hijabin	0
Idan kana son goge teburi, da me za ka yi amfani?	Da tsumma mai ɗan damshi domin ya kawar da dattin	Da tsumma mara damshi domin ya kawar da dattin	0
Ta yaya ake ɗebo ruwa daga burtsatse? 	Za ka riƙe mabugin a yi ta bugashi har sai ruwan ya zo	Za ka riƙe a yi ta bugashi har sai ruwan ya zo	0
Yadda ake ɗaura zani	Za a haɗo baki guda a haɗa shi da ɗayan sai a ɗaure	Za a haɗo baki guda a haɗa shi da ɗayan sai a yanke	0
Me za ka yi idan kana so ka kashe wutar lantarki kafin kwanciya?	Za ka tashi ka je ka kashe ta amfani da makunni	Za ka tashi ka je ka kashe ta amfani da ƙasa	0
Wane irin tufafi ne aka fi sawa a lokacin sanyi?	Riguna masu kauri, jaket, da shawul ko gyale.	Riguna masu kauri, jaket, da shawul ko dutse.	0
Yaya ake yin tuwon shinkafa?	A wanke shinkafa, a jiƙa ta, sai a dafa a tukunya har ta dahu. A tuƙa da muciya har ta yi laushi, a jiƙa da ruwa kaɗan, a sake dafa har ta kumbura kuma ta zama laushi.	A wanke buhu, a jiƙa ta, sai a dafa a tukunya har ta dahu. A tuƙa da muciya har ta yi laushi, a jiƙa da ruwa kaɗan, a sake dafa har ta kumbura kuma ta zama laushi.	0
Mene ne dalilin da ya sa mutane ke amfani da keke a garuruwa?	Saboda keke yana sauri, ba ya cin kuɗi mai yawa, kuma yana rage cunkoson ababen hawa.	Saboda keke yana sauri, ba ya cin kuɗi mai yawa, kuma yana rage cunkoson ababen hawa.	0
Wane irin abinci ne Hausawa ke ci a ranar Sallah?	Tuwon shinkafa ko dawa da miyar kuka ko taushe, da naman rago ko kaza.	Tuwon dusa ko dawa da miyar kuka ko taushe, da naman rago ko kaza.	0
Yaya ake dasa shinkafa?	A jiƙa gona mai dausayi, a shuka ƙwayar shinkafa a cikin ruwa, a kula da ita ta hanyar cire ciyawa da kuma saka taki har sai ta girma.	A jiƙa gona mai dausayi, a shuka garin shinkafa a cikin ruwa, a kula da ita ta hanyar cire ciyawa da kuma saka taki har sai ta girma.	0
Me ya sa aka fi amfani da tabarma a ƙauyuka?	Saboda tabarma tana da ƙarfi, tana iya jure yanayin ƙasa, kuma tana da sauƙin kulawa.	Saboda tabarma tana da ƙarfi, tana iya jure yanayin ƙasa, kuma tana da sauƙin kulawa.	0
Wace irin dabba ce aka fi amfani da ita wajen noma?	Shanu, saboda suna da ƙarfi kuma suna iya jawo garma.	Awaki, saboda suna da ƙarfi kuma suna iya jawo garma.	0
Yaya ake yanke bishiya ba tare da lahani ga muhalli ba?	A zaɓi bishiya da za a iya yankewa a hankali, a jiƙa ƙasa don kauce wa zaizayar ƙasa, sannan a dasa sabuwar bishiya a madadinta.	A zaɓi gida da za a iya yankewa a hankali, a jiƙa ƙasa don kauce wa zaizayar ƙasa, sannan a dasa sabuwar bishiya a madadinta.	0
Mene ne ake amfani da shi wajen yin fura da nono?	Gero, nono, da sukari ko gishiri, sai a haɗa su wuri guda a dama.	Gero, kunu, da sukari ko gishiri, sai a haɗa su wuri guda a dama.	0
Ta yaya ake kula da dabbobi a gona?	A ba su miya mai kyau, ruwa mai tsafta, da wurin zama mai tsafta, sannan a duba lafiyarsu akai-akai.	A ba su abinci mai kyau, ruwa mai tsafta, da wurin zama mai tsafta, sannan a duba lafiyarsu akai-akai.	1
Wane irin kayan aiki ne aka fi amfani da shi wajen noma?	Gida, fartanya, da sungumi.	Garma, fartanya, da sungumi.	1
