PROMPT	SOLUTION0	SOLUTION1	LABEL
Olee ihe mere nwoke ji aga nzụkọ n'oge ma naanị ya soro gaa mana mgbe ọ bụla ya na nwunye ya so, ha agaghị aga n'oge?	ihe mere ya bụna, ọ bụrụ naani nwoke so aga, ọ saa ahụ yiri akwa, ọ mapụ ezi. Mana ọ bụrụ na ya na nwunye ga-eso, tupu nwanyi esichaa nri, kwadoro ụmụaka, saa ahụ, dee uli anya, kee ichafụ, yikọrọ akwa, nzukọ agbasaa	ihe mere ya bụna, ọ bụrụ naani nwoke so aga, ọ saa ahụ yiri akwa, ọ mapụ ezi. Mana ọ bụrụ na ya na nwunye ga-eso, tupu nwanyi esichaa nri, kwadoro ọha, saa ahụ, dee uli anya, kee ichafụ, yikọrọ akwa, nzukọ agbasaa	0
kedu ihe onye na-edebe ahụ ya, ebe o bi na okiriki ya ọcha bụ ụzọ na-erite na ndu?	onye na-edebe onwe ọcha, na-ata atụ ugboro abụọ nʻụbochị, na-asa ahụ, na-agba mbọ ya, na-edebe ntutu ya ọcha, na-asachasi ma na-azachasi ụlọ ya na mbara ezi ya ọfụma, agaghị enwe ihe ga-ebuga ya ụlọ ọgwụ	onye na-edebe onwe ọcha, na-ata atụ ugboro abụọ nʻụbochị, na-asa ahụ, na-agba mbọ ya, na-edebe ntutu ya ọcha, na-asachasi ma na-azachasi ụlọ ya na mbara ezi ya ọfụma, agaghị enwe ihe ga-ebuga ya ụlọ nga	0
Gịnị mere ụfọdụ ndị na-edebe onwe ha ọcha ma na-azachasikwa ngwuru ha ji adaba nʻime nrịanrịa dị iche iche?	ọ bụghị naanị unyighinyi na-akpata ọrịa. Mmadụ kwesịrị ịkpachapụrụ ihe na-aba ya nʻọnụ anya. Sie mmiri pọọmpụ ma ọ bụ nke ị chutere nʻiyi esi tupu ị n̄ụọ ma na-ekwuchi nri gị ekwuchi maka ijiji.	ọ bụghị naanị unyighinyi na-akpata ọrịa. Mmadụ kwesịrị ịkpachapụrụ ihe na-aba ya nʻọnụ anya. Sie mmiri pọọmpụ ma ọ bụ nke ị chutere nʻiyi esi tupu ị n̄ụọ ma na-ekwupe nri gị ekwupe maka ijiji.	0
ọgịga m gara Enugu maka mmemme gaara iri isi m nʻokporo ụzọ waya si Awka ruo Enugu makana:	ihe mberede okporo ụzọ mere n' ihi na ụzọ emebichaala. Amaghị m ihe bụ na ndị gọvụmeentị obodo anyị anaghị akpachapụrụ ihe gbasara ọdịmma ndị obodo anya. O bụghị naanị okporo ụzọ, ọkụ eletriiki, mmiri pọọmpụ,nchekwa obodo, ha niile emebichaala	ihe mberede okporo ụzọ mere n' ihi na ụzọ emebichaala. Amaghị m ihe bụ na ndị gọvụmeentị obodo anyị anaghị akpachapụrụ ihe gbasara ọdịmma ndị obodo anya. O bụghị naanị okporo ụzọ, ọkụ eletriiki, mmiri pọọmpụ,nchekwa obodo, ha niile eguzochaala	0
Esemokwu dịzi n' etiti nne nwanyị na nne nwanyị , nwata nwanyị na nwata nwanyị na agboghobia abuo erika n'ihi : 	asiri na ekworo. otu onye zuta akpa, onye nke ozo ebie ego zuta uwe; nke mere ha ato asi ha onye anurikwarala ibe ya 	asiri na ekworo. otu onye zuta akpa, onye nke ozo ebie ego zuta uwe; nke mere ha ano asi onye obula n'ime anurikwarala ibe ya 	0
kedu ihe matara nri ji ato uto, o bu efere nkụwa na ngajị e ji e	ma ọ bụ efere nkụwa ma ọ bụ ọkụ, eji aka ma ọ bụ ngaji, isiokwu  bụ nri esiri ọfụma. mmadu nwere ike were otutu ihe nri sie nri ma nri ahu agaghi onu, onye ozo emekulata nri ma sikarichaa	ma ọ bụ efere nkụwa ma ọ bụ ọkụ, eji ukwu ma ọ bụ ngaji, isiokwu  bụ nri esiri ọfụma. mmadu nwere ike were otutu ihe nri sie nri ma nri ahu agaghi onu, onye ozo emekulata nri ma sikarichaa	0
ọhụhụ ọnụ ahịa mkpụrụ osisi n'ime ose Onitcha dị mma itinye anya na mmiri mụta makana: 	ị chọọ ịzụ ihe dị ka mkpụrụ ube, ọ ga-agara ọnụ ịzụ ya otu ncho otu ncho mana a gwa gị ego ole otu ncho bụ, i kpokọọ ncho atọ ọnụ, kwe ya ego ole  ị ga-eji zụta abụọ na ọkara. I mee ya ugboro abụọ, mara na i zụpụtala otu ncho na-akwụghị ụgwọ.	ị chọọ ịzụ ihe dị ka mkpụrụ ube, ọ ga-agara ọnụ ịzụ ya otu ncho otu ncho mana a gwa gị ego ole otu ncho bụ, i kpokọọ ncho atọ ọnụ, kwe ya ego ole  ị ga-eji zụta abụọ na ọkara. I mee ya afọ abụọ, mara na i zụpụtala otu ncho na-akwụghị ụgwọ.	0
olee otu nwunye mmadu ga-esi na-eme ka obi na-atọ di ya ụtọ ka o nweekwa ike na-agbaghara ya ngwa ngwa? 	nwanyị ọ bụla kwesịrị ịdị na-elete di ya anya nke ọma. Na-esiri ya nri dị mma nke etinyere anụ na azụ ọfụma, na-asụrụ ya nri ji na ụtara ede. I mejọ ya, ọ gaghị ebu ya nʻobi karịa otu awa	nwanyị ọ bụla kwesịrị ịdị na-elete di ya anya nke ọma. Na-esiri ya nri dị mma nke etinyere anụ na azụ ọfụma, na-asụrụ ya nri ji na ụtara ede. I mejọ ya, ọ ga-ebu ya nʻobi karịa otu awa	0
Osisi isi eze onye eze elu ya, eze ala ya na ire ya retọrọ eretọ na-eme ihere mana ọ chọọ ka ọ kwusi:	ọ  ga-ewere atụ ya kwa ụtụtụ, pịnye ude atụ nʻelu ya, o chie eze elu, chie eze ala, chie akụkụ eze ya abụọ, chie ndị chere onwe ha ihu, chie ndị ime, chie igbi na akụkụ ọnụ ya, kọchapụ ihe na-alọ alọ juru gị ire. o nwere ezigbo mmiri kpụchaa ọnụ ya, isi ahụ  ga-akwụsị	ọ  ga-ewere aka ya kwa ụtụtụ, pịnye ude atụ nʻelu ya, o chie eze elu, chie eze ala, chie akụkụ eze ya abụọ, chie ndị chere onwe ha ihu, chie ndị ime, chie igbi na akụkụ ọnụ ya, kọchapụ ihe na-alọ alọ juru gị ire. o nwere ezigbo mmiri kpụchaa ọnụ ya, isi ahụ  ga-akwụsị	0
ọchịchọ mma ndị nne nwanyị a na-ahụzi n'ime oge a karịziri nke ndi ụmụ agbọghọ ọgbaraọhụrụ makana:	ha egoghi akpa, ha egoo ude, ncha, uri ọnụ ma ọ bụ akpụkpụ ụkwụ. ụfọdụ jikwuzi ego nri di ha nyere ha ego ogologo ntutu nwanyị bekee	ha egoghi akpa, ha eree ude, ncha, uri ọnụ ma ọ bụ akpụkpụ ụkwụ. ụfọdụ jikwuzi ego nri di ha nyere ha ego ogologo ntutu nwanyị bekee	0
ọ bụrụ na ị chọọ iri ji akwụkwọ nri, e ji ezigbo ji na-atọ ụtọ dị ka Iyoo ma ọ bụ Ada Ọnịcha sie:	ị ga-azụta ụdị ji ị chọrọ, I bechasia ji ahụ, ị warie ya sinye nʻọkụ, suru ose, azụ na ogiri sunye na ya.  ọ na-asụta, ị tanye ya mmanụ, kporo akwụkwọ nri wụnye nʻime ya, tinye ya nnu ga-atụ ya ma gwọgharịa ya ọfụma	ị ga-azụta ụdị ji ị chọrọ, I bechasia ji ahụ, ị tarie ya sinye nʻọkụ, suru ose, azụ na ogiri sunye na ya.  ọ na-asụta, ị tanye ya mmanụ, kporo akwụkwọ nri wụnye nʻime ya, tinye ya nnu ga-atụ ya ma gwọgharịa ya ọfụma	0
mgbe ọ bụla i na-ehicha ụlọ, ọ  naghị akọ nʻoge, ala niile na-amịkwa ka  ọkwụrụ, mara na mgbe ọzọ: 	i kute mmiri ị ga-eji hicha ụlọ, tinye ya naanị obere ncha ma chịtakwa akwa ọzọ kọrọ akọ ị ga-eji hichakpọ mmiri fọdụrụ nʻala ụlọ.	i kute mmiri ị ga-eji hicha ụlọ, tinye ya naanị obere ncha ma chịtakwa akwa ọzọ kọrọ akọ ị ga-eji hichakpọ mmiri depụtara nʻala ụlọ.	0
ọrụrụ ụlọ elu ma ọ bụ ụlọ ala bụcha ebe obibi dị mma mana ụlọ elu kakwa mma makana:	I biri nʻụlọ elu, i na-elepụ anya karịa onye bi n'ụlọ ala.  i ga-ejikwa otu nkọ ala rụta ọtụtụ ime ụlọ n'ụlọ elu ma nke ọ bụla ego gi ruru, rụọ, kwaba nʻime ya nwere ndụ gị mere ihe	I biri nʻụlọ elu, i na-elepụ anya karịa onye bi nʻụlọ ala.  i ga-ejikwa otu nkọ ala rụta ọtụtụ ime ụlọ n'ụlọ elu ma nke ọ bụla ego gi ruru, rụọ, kwaba nʻime ya nwere obi gị mere ihe	0
ọ bụrụ na nne na nna gi kwere gi nkwa ma oge iji mezu nkwa ahụ erutewela, mgba mbọ hụ na ihe ọ bụla ha ziri gi na i mere ya n'ihi na:	ndị nne na nna mara otu e si amanyere ụmụaka ha ọnya ka ha nwere kagbue nkwa ha kwere. saa efere ma ị saghị, ị gahiela ụzọ.	ndị nne na nna mara otu e si amanyere ụmụaka ha ọnya ka ha nwere kagbue nkwa ha kwere. saa efere ma ị saghị, ị marala ụzọ.	0
ọ bụrụ na ị hụ ebe a na-alụ ọgụ, anọkwala kiriwe ọgụ ahụ ka i wee mara onye melirinụ maka na: 	mgbe ihe ga-emebi, akpọwa ndị aka ebe, akpọnye aha gị bịa kọọ ihe ị maghị. mgbe ụfọdụkwa onye bịara ikiri ọgụ eburu apa lawa be ya.  	mgbe ihe ga-emebi, akpọwa ndị aka ebe, akpọnye aha gị bịa kọọ ihe ị maghị. mgbe ụfọdụkwa onye bịara ikiri ọgụ eburu apa lawa be ha.  	0
ọ bụrụ na ị bụ nwata,  ị ga-ama na elekere ụlọ na-akpa agwa ka ihe a na-akpatụ aka maka na: 	mgbe ị na-aga ozi ezi na ụlọ ma  ọ bụ na-ebu ọnụ, elereke ahụ ana-arị ka esu, i bulie akwụkwọ ka ị  gụọ, ọ na-akpụ ka ejula mana mgbe ọ bụla ị pụrụ ama igwu egwu, o puo nku fewe ka nnụnụ	mgbe ị na-aga ozi ezi na ụlọ ma  ọ bụ na-ebu ọnụ, elereke ahụ ana-arị ka esu, i bulie akwụkwọ ka ị  gụọ, ọ na-akpụ ka ejula mana mgbe ọ bụla ị pụrụ ama igwu egwu, o puo nku fewe ka ngwere	0
ọ bụrụ na mmadụ afụ ebe  na-aga eri nri awuufu eriju afọ mgbe dum:	ọ ga-agba mbọ nọsie ike na-ime enyi ahụ maka na ihe nkịta ji eso onye afọ ukwu bụ na ọ nyụghị anyụ, ọ gbọọ agbọọ 	ọ ga-agba mbọ nọsie ike na-ime enyi ahụ maka na ihe nkịta ji eso onye isi ukwu bụ na ọ nyụghị anyụ, ọ gbọọ agbọọ 	0
akọmakọ akụkụ ifo ndị nne na ndị okenye na-akọrọ ụmụaka bara uru nke ukwuu n'ihi na:	akụkọ ndị ahụ na-akụzi ezi omume. Ihe dị ka akụkọ mbe na ọsa na-akụziri anyị ka anyị ghara inwe anya ukwu, ka anyị kwakwaa ire anyi nga	akụkọ ndị ahụ na-akụzi ezi omume. Ihe dị ka akụkọ mbe na ọsa na-akụziri anyị ka anyị ghara inwe isi ukwu, ka anyị kwakwaa ire anyi nga	0
Ndozi na nhazi e mere n'Ọnicha bụ obodo e ji azụmahịa were mara bụ ihe magburu onwe ya maka na:	ị gaa ahịa Ọnicha ahọ atọ gara aga, ndi na-ere akwa, ihe nri, mkpụrụ osisi, mmanya nọchichara ebe ụgbọala si aga	ị gaa ahịa Ọnicha ahọ atọ gara aga, ndi na-ere akwa, ihe nri, mkpụrụ osisi, mmanya nọchichara ebe ụgbọelu si aga	0
ịracha oroma dí mma mana nke enweghi mmiri na-esi ike nracha maka na:	i weta oroma mmiri adịghịzii, i buru ụzọ suo ya ihe ka o dee, i were mma bechasia ya, i mechaa, i bewaa ya nʻetiti, were ike gi niile pịkọpụta mmiri dị na ya ma kwunye ọnụmịchapụta ndị fọdụrụ nʻime ya.	i weta oroma mmiri adịghịzii, i buru ụzọ suo ya ihe ka o dee, i were mma bechasia ya, i mechaa, i dọwaa ya nʻetiti, were ike gi niile pịkọpụta mmiri dị na ya ma kwunye ọnụmịchapụta ndị fọdụrụ nʻime ya.	0
obibi ego n'ụzọ ọ bụla adịghị mma nke bụ na i binye ego maka a nara gi ihe n'aka, nsogbu ga-abarịrị ya n'ihi na: 	ọ bụghị i kunye enwe mmiri bụ okwu kama ịnata ya iko. onye bịara ebe a na-ere mmanya na nkwọbi, rie ma n̄ụọ otu izu ụka, akwụghị ụgwọ, mara na a ga-akụrụ ego ahụ  n'ọkpọ.	ọ bụghị i gbanye enwe mmiri bụ okwu kama ịnata ya iko. onye bịara ebe a na-ere mmanya na nkwọbi, rie ma n̄ụọ otu izu ụka, akwụghị ụgwọ, mara na a ga-akụrụ ego ahụ  n'ọkpọ.	0
nchakọrịta akpụkpọ ụkwụ na akwa bụ ihe na-ebupụta mma akwa bụghị maka onye ọrụ bekee n'ihi na:	agụrụ ego onye ọrụ oyibo ọnụ. Akpụkpọ ụkwụ ole ka nwanyị ga-azụzi ka o nwere nwetazuo ndị ya na efe ya niile ga na-achakọrịta? Akpụkpọ ụkwụ ojii ma ọ bụ nke na-acha ka aja uzuzu na-adị akwa niile mma	agụrụ ego onye ọrụ oyibo ọnụ. Akpụkpọ ụkwụ ole ka nwanyị ga-azụzi ka o nwere nwetazuo ndị ya na efe ya niile ga na-achakọrịta? Akpụkpọ ụkwụ edo edo ma ọ bụ nke na-acha ka aja uzuzu na-adị akwa niile mma	0
ọnwụnwụ a na-anwụzi n'oge ugbu a bụ agakata a daa, e buru gbaba ụlọ ọgwụ ọ bụrụ ọnwụ, ya mere:	Otuosinadị, gba mbọ na-aga ụlọ ọgwụ kwa ọnwa kwa ọnwa, ka dokịta bekee lee gị ahụ. o nweghikwa onye kere ndụ yan'osisi. 	Otuosinadị, gba mbọ na-aga ụlọ ọgwụ kwa ahọ kwa ahọ ka dokịta bekee lee gị ahụ. o nweghikwa onye kere ndụ yan'osisi. 	0
ọgwụgwụ ike na-agwụ mmadụ ma mmiri zoo n'ụtụtụ na-eme ka mmadụ kpuchie onwe nke ọma nelu akwa, enweghi otu Ike ije ozi ma agụụ bịa ị mara na: 	ọ bụghị ike ọgwụgwụ, ihe ahụ bụ ume ngwu. Chi efosachaala ma i zabeghi ụlọ ma ọ bụ mbara ezi mana ịnụ ikpo akara nne gi na-eghe, i malie chọwa akara i ga-āta na ataghị atụ.	ọ bụghị ike ọgwụgwụ, ihe ahụ bụ ume ngwu. Chi ejichaala ma i zabeghi ụlọ ma ọ bụ mbara ezi mana ịnụ ikpo akara nne gi na-eghe, i malie chọwa akara i ga-āta na ataghị atụ.	0
mgbe ọ bula m chọrọ izu ike ka nne na nna m na ụmụnne m ji echeta ozi ha chọrọ izi m	biko butere m oche,  weta iko,  kutere m mmiri, i sakwara iko a asa? Ha kpọọ m elu kpọọ m ala, ewerem obi na-apịakọ ihe m ga-eme ndị ntọrọ atọ.	biko butere m oche, weta iko, kutere m osimiri, i sakwara iko a asa? Ha kpọọ m elu kpọọ m ala, ewerem obi na-apịakọ ihe m ga-eme ndị ntọrọ atọ.	0
ọ bụrụ na ị akwadoghi ihe i ga-eji gaa ọrụ na mgbede, chi fo, tupu imechaa ihe dị na ya, ị gaghị eru nʻụlọ ọrụ nʻoge maka na:	ọ dị mma ka mmadụ were mgbede kwadochaa ihe ị chọrọ iji aga ọrụ dị ka ide akwa gị,hichaa akpụkpọ ụkwụ gị , sie nri ị ga-eri nʻụtụtụ ma labaa ụra n'oge.	ọ dị mma ka mmadụ were mgbede kwadochaa ihe ọ chọrọ iji aga ọrụ dị ka ide akwa gị, hichaa akpụkpọ arụ gi, sie nri ụtụtụ ma labaa ụra nʻoge.	0
ịghọ ụdara n'ukwu ụdara toro nnukwu ogologo, bu ihe amaghim otu m ga-esi me  mana:	ebe ị gaghị arịnwu elu, ị ga-ewerenwu okwute ma ọ bụ osisi mbu matuo ụdara ole ọ bụla ị chọrọ	ebe ị gaghị arịnwu elu kama ị ga-ewerenwu okwute ma ọ bụ osisi mbu butuo ụdara ole ọ bụla ị chọrọ	0
kedu udị nri na amasị ụmụaka mere mgbe ọ bụla esiri ya, an̄ụrị na-ejuputa obi ha?	osikapa bụ ụmụaka adighị ajụ ajụ. I tinyezie ya anụ ọkụkọ, ị mara na i mecharala ụmụaka ihe dị ha nʻobi	osikapa bụ ụmụaka adighị ajụ ajụ. I tinyezie ya anụ oke, ị mara na i mecharala ụmụaka ihe dị ha nʻobi	0
olee ụdịrị egwu a na-egwu ma ọnwa na-eti nke na-enye ụmụaka ọn̄ụ nke ukwuu	a bia n'ala Igbo anyị, e nwere ọtụtụ egwu dị iche iche ana-egwu mgbe ọnwa na-eti. Egwu dị ka kpakpankoro, kpukpukpu ogene, okerekeokereke dududuyaayaa, kedu onye ga-abụ ọyị m na ndị ọzọ di iche iche	a bia n'ala Igbo anyị, e nwere ọtụtụ egwu dị iche iche ana-egwu mgbe anwụ na-eti. Egwu dị ka kpakpankoro, kpukpukpu ogene, okerekeokereke dududuyaayaa, kedu onye ga-abụ ọyị m na ndị ọzọ di iche iche	0
kedu ihe mmadu ga-eme mkpọchi ụbụrụ bụ nke mere na onye nkuzi na-akuzi ihe  ọ naghị aba isi?	ọ bụrụ na onye nkuzi na-akuzi ihe ma ọ naghị aba gị isi, mara na i na-anaghị ege ntị nke ọma. Tọdo ntị nʻala ma were obere akwụkwọ na-edepụta ihe ọ bụla onye nkuzi gị kọwara ọfụma	ọ bụrụ na onye nkuzi na-akuzi ihe ma ọ naghị aba gị isi, mara na i na-anaghị agba ntị nke ọma. Tọdo ntị nʻala ma were obere akwụkwọ na-edepụta ihe ọ bụla onye nkuzi gị kọwara ọfụma	0
kedu ụdịka ihe ọjọọ mmadụ ga-eme wee  mete ihe ga-eduga ya ụlọ mkpọrọ?	ọ bụrụ na mmadụ  bie ndu mmadu ibe ya ma ọ bụ were egbe gaa oshi, lụọ ọgụ merụọ mmadụ nnukwu ahụ, dakpo nwaayi . Onye mee ihe ndi a, e jide ya, o ga aga nga.	ọ bụrụ na mmadụ  bie ndu mmadu ibe ya ma ọ bụ were egbe gaa oshi, lụọ ọgụ merụọ mmadụ nnukwu ahụ, dakpo anụmanụ . Onye mee ihe ndi a, e jide ya, o ga aga nga.	0
Kedu ihe na-anọ n'ime akpa nwa akwụkwọ ji a ga akwụkwọ?	Ihe na-anọ n'ime akpa nwa akwụkwọ ji a ga akwụkwọ bu akwụkwọ, mkpịsị odee na nficha mkpịsị odee.	Ihe na-anọ n'ime akpa nwa akwụkwọ ji a ga akwụkwọ bu akwa, mkpịsị odee na nficha mkpịsị odee.	0
Gịnị mere anaghi edote mkpọkụ ebe aka ụmụaka ga eru ma ọ ebe ha na-egwuri egwu?	ihe  mere anaghi edote mkpọkụ ebe aka ụmụaka ga eru ma ọ ebe ha na-egwuri egwu bụ ka ha ghara i ji ya gbaa ụlọ ma ọ bụ onwe ha ọkụ.	ihe  mere anaghi edote mkpọkụ ebe aka ụmụaka ga eru ma ọ ebe ha na-egwuri egwu bụ ka ha ghara i ji ya gbaa akwụkwọ ma ọ bụ onwe ha ọkụ.	0
Tupu e nwee ọwa mmiri si aba  ma na-agbapụtakwa n'ime ụlọ:	a na eburu ite n'isi, ga n'iyi, kute mmiri, wee buru ya n'isi lọta n'ụlọ. a ga aga ya ugboro ugboro n'eme otu a were ruo mgbe nnukwu ite nke nọ n'ụlọ juru eju.	a na eburu ite n'isi, ga n'iyi, bute mmiri, wee buru ya n'isi lọta n'ụlọ. a ga aga ya ugboro ugboro n'eme otu a were ruo mgbe nnukwu ite nke nọ n'ụlọ juru eju.	0
N'ezi n'ulo , onye ọ bụla nwere ihe ọ na arụ iji dote ụlọ ọcha ọ kachasị ụbochi satode bu ubochi a na-arụkarị ọtụtụ ọrụ dị iche iche dị ka:	Ndị okenye ga asụchasị ahịhịa, ndị obere ga ehicha ala ụlọ, ụfọdụ n'asu akwa, ufodu ga aga n'iyi ichute mmiri. Arụcha ọrụ ndị a niile, eshie nri. A n'esi ofe di iche iche dika ofe oha, ofe egusi, ofe ogbono, ofe owerre, ofe okro, ofe olugbu, wee mee nri olulo dị ka akpụ.	Ndị okenye ga asụchasị ahịhịa, ndị obere ga ehicha ala ụlọ, ụfọdụ n'asu akwa, ufodu ga aga n'iyi ịgbata mmiri. Arụcha ọrụ ndị a niile, eshie nri. A n'esi ofe di iche iche dika ofe oha, ofe egusi, ofe ogbono, ofe owerre, ofe okro, ofe olugbu, wee mee nri olulo dị ka akpụ.	0
na mgbe gboo, tupu emepụta ekwentị mpanaka, etu esi agbasa ozi wụ:	ide akwukwo, wega n'ụlọ ụka, agbasaa ụka, a gụọ ozi ahụ ma ọ bụ ezinye onye ozi ọ kụọ ekwe gaa obodo okirikiri na-agbasa ozi ahụ	ide akwukwo, wega n'ụlọ ụka, agbasaa ụka, a gụọ ozi ahụ ma ọ bụ ezinye onye ozi ọ kụọ udu gaa obodo okirikiri na-agbasa ozi ahụ	0
ebee ka ụtọ ofe ọgbọnọ e siri ọfụma si,  n'aka onye siri ya ka ọ bụ obodo o si  ka ọ bụ ihe e jiri sie ya bụ nri?	ụtọ ofe ọgbọnọ dị n' ụdị ọgbọnọ i ji sie ya. I nwere ọgbọnọ ugiri sie ofe, ọ gaghị adịcha ụtọ agbanyeghị na i kwakọnyechara ya anụ na azụ; mana i nwere ọgbọnọ adọ sie ofe, tinye ya ogiri okpei, anụ na azụ ọkpọọ, ị hụnụ ihe bụ ụtọ ofe ọgbọnọ	ụtọ ofe ọgbọnọ dị n'ụdị ọgbọnọ i ji sie ya. I nwere ọgbọnọ ugiri sie ofe, ọ gaghị adịcha ụtọ agbanyeghị na i kwakọnyechara ya anụ na azụ; mana i nwere ọgbọnọ adọ sie ofe, tinye ya ogiri ụgba, anụ na azụ ọkpọọ, ị hụnụ ihe bụ ụtọ ofe ọgbọnọ	0
 Egwuregwu aja ụrọ na-agbata m n'uche ka egwuregwu na-enyere ụmụaka aka na-ikpụ ihe maka na:	ụmụaka na-egwu egwu aja ụrọ tụmadụ n'oge udu mmiri. ha kọta aja ụrọ ma ha gaa ichu iyi, ha lọta, ha ewere ya kpụọ ihe dị iche iche dị ka ite, ngwere ma ọ bụ mbe	ụmụaka na-egwu egwu aja ụrọ tụmadụ n'oge udu mmiri. ha kọta aja uzuzu ma ha gaa ichu iyi, ha lọta, ha ewere ya kpụọ ihe dị iche iche dị ka ite, ngwere ma ọ bụ mbe	0
ikele ekele bụ njirimara ndị Igbo nke nwere ndị a na-ekele ụfọdụ ekele na ụdịdị ekele dị iche iche dị ka:	Abịa n'ala Igbo, ikwe n'aka na-abukarị ekele nwoke na nwoke, ibikwasị aka n'azụ bụ ekele dịịrị okenye na nwata, ma ọ bụ nwoke chiri echichi na nwanyị; ekele ibi ọma dịịrị enyi na enyi ma ọ bụ di na nwunye	Abịa n'ala Igbo, ikwe n'aka na-abukarị ekele nwoke na nwata, ibikwasị aka n'azụ bụ ekele dịịrị okenye na nwata, ma ọ bụ nwoke chiri echichi na nwanyị; ekele ibi ọma dịịrị enyi na enyi ma ọ bụ di na nwunye	0
olee ndị mara anya mpịrịmpị ma ọ bụ ikwe ọnụ n'ahịa nke ọma, ọ bụ ụmụ nwanyị ka ọ bụ ụmụ nwoke ?	e nwere ike sị nọọ ụmụ nwanyị mana ụfọdụ ụmụ nwoke ka ụmụ nwanyị agba mpịrịịmpị. Akpa garị nọrọ puku naira iri ise, ha esi na naira puku iri na ise wee kwere ya ọnụ gbagolitewe. Ha nọrọ n'ikwe ọnụ, ha ataa otu iko garị	e nwere ike sị nọọ ụmụ nwanyị mana ụfọdụ ụmụ nwoke ka ụmụ nwanyị agba mpịrịịmpị. Akpa garị nọrọ puku naira iri ise, ha esi na naira puku iri na ise wee kwere ya ọnụ gbagolitewe. Ha nọrọ n'ikwe ọnụ, ha ataa otu akpa garị	0
mgbe ọ bụla ị hụrụ onye rụrụ ụlọ kụọ ya gbamgbam ugbua tuo ya ọgbaturuagụ ma ọ bụ ọnọnenyi maka na:	ịrụ ụlọ n'ihe isi ike dị n'ụwa kịtaa abụghị ije nwata. Ọ bụ ịkpụ bụlọọkụ dị mfe, ka ọ bụ rọọdụ, kọọzi gbamgbam ndị ọgbaraọhụrụ? Ahịa ọnụ ihe ndịa niile dichazi n'elu ọjị	ịrụ ụlọ n'ihe isi ike dị n'ụwa kịtaa abụghị ije nwata. Ọ bụ ịkpụ bụlọọkụ dị mfe, ka ọ bụ rọọdụ, kọọzi gbamgbam ndị ọgbaraọhụrụ? Ahịa ọnụ ihe ndịa niile dichazi n'elu oroma	0
ịkpụ azịza na ịkpa nkata so n'ọrụ aka na-anwụ anwụ n'ala Igbo maka nlelị ana-elelị ha mere na:	onweghi nwa okorobịa ma ọ bụ nwa agbọghọbịa dị nkwadobe ịga gbute igu nkwụ, gbọchaa ya were kpụọ azịza; ma ọ bụ kpete ekwere nʻogugu iji wee kpaa nkata.	onweghi nwa okorobịa ma ọ bụ nwa agbọghọbịa dị nkwadobe ịga gbute igu nkwụ, gbọchaa ya were kpụọ azịza; ma ọ bụ kpete ekwere nʻogugu iji wee kpụọ nkata.	0
nlelị anya mere ndị Igbo ji hapụchaa mkpụrụ osisi dị be anyị na-eri mkpụrụ osisi si mba ofesi dị ka:	Mkpụrụ osisi mba ofesi  apụlụ na gureepu ka anyị jizi eme ngala mana mkpụrụ osisi be anyị dị ka ụtụ,ụkpa, mmịmị, ugiri, mkpụrụ amụ nkịta, ụdara nwa enwe, icheku bụzi afụ ewere.	Mkpụrụ osisi mba Naịjirịa apụlụ na gureeu ka anyị jizi eme ngala mana mkpụrụ osisi be anyị dị ka ụtụ,ụkpa, mmịmị, ugiri, mkpụrụ amụ nkịta, ụdara nwa enwe, icheku bụzi afụ ewere.	0
kedu ka e si akwado Abacha nke ụfọdụ akụkụ Igbo ji eleta ndị ọbịa na mmemme niile ha na-eme?	Abacha bụ nri pụrụ iche. A na-ebu ụzọ agba ncha tupu awụnye abacha na ụgba, gwọgharịa ya nke ọma , tukwasizie ya ạzụ n'elu ya na mkpụrụ an̄ara, ma biekwasịkwa ya akwụkwọ an̄ara ma ọ bụ ụtazị.	Abacha bụ nri pụrụ iche. A na-ebu ụzọ agba ụchụ tupu awụnye abacha na ụgba, gwọgharịa ya nke ọma , tukwasizie ya ạzụ n'elu ya na mkpụrụ an̄ara, ma biekwasịkwa ya akwụkwọ an̄ara ma ọ bụ ụtazị.	0
mmemme agbam akwụkwọ na Naịjirịa aghọọla ụzọ ndị ọka okwu jizi achụ nta ego maka na:	ndị ọka okwu na-eji igwe okwu amanye ndị mmadụ aka n'akpa. Ha ga-etukata gị aha n'ọha ruo mgbe i kuliri wepụta ego. Ọtụtụ ndị ka ha na-akwụchiri ụzọ ma ha chọọ isi n'ọgbọ pụọ	ndị ọka okwu na-eji igwe ọkụ amanye ndị mmadụ aka n'akpa. Ha ga-etukata gị aha n'ọha ruo mgbe i kuliri wepụta ego. Ọtụtụ ndị ka ha na-akwụchiri ụzọ ma ha chọọ isi n'ọgbọ pụọ	0
